id1	id	type	modified	rightsHolder	accessRights	collectionID	datasetID	institutionCode	collectionCode	ownerInstitutionCode	basisOfRecord	informationWithheld	materialSampleID	occurrenceID	catalogNumber	recordNumber	recordedBy	sex	lifeStage	preparations	disposition	associatedMedia	organismID	eventDate	continent	waterBody	country	countryCode	stateProvince	county	locality	minimumElevationInMeters	maximumElevationInMeters	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	identifiedBy	dateIdentified	identificationQualifier	typeStatus	scientificNameID	scientificName	kingdom	class	order	family	genus	specificEpithet	infraspecificEpithet	verbatimTaxonRank	nomenclaturalCode	items
urn:uuid:b36c2052-f596-5489-b693-c908bff74792	urn:uuid:f2559db8-1b6d-4a90-a4cf-e9cecbaf08af	PhysicalObject	2019-05-16T15:36:22	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:f2559db8-1b6d-4a90-a4cf-e9cecbaf08af	urn:uuid:f2559db8-1b6d-4a90-a4cf-e9cecbaf08af	NHMO-BI-100148/1-B	N15-U2-D3	Bergseth, Sara	Unknown		Blood	Existing		urn:uuid:b36c2052-f596-5489-b693-c908bff74792	2018-06-16	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Bergseth, Sara	2018-06-16				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:bd7019f4-284d-5c8e-959c-c532fe882973	urn:uuid:5e8a38be-aedb-44d9-9ec6-d96911ab98b4	PhysicalObject	2019-05-16T15:36:22	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:5e8a38be-aedb-44d9-9ec6-d96911ab98b4	urn:uuid:5e8a38be-aedb-44d9-9ec6-d96911ab98b4	NHMO-BI-100149/1-B	N15-U3-D3	Bergseth, Sara	Unknown		Blood	Existing		urn:uuid:bd7019f4-284d-5c8e-959c-c532fe882973	2018-06-16	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Bergseth, Sara	2018-06-16				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:03796820-282e-5b48-b803-9a08d9ec51f4	urn:uuid:c4c249e4-7f88-4947-922e-5ad666b45754	PhysicalObject	2019-01-31T18:28:40	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:c4c249e4-7f88-4947-922e-5ad666b45754	urn:uuid:c4c249e4-7f88-4947-922e-5ad666b45754	NHMO-BI-10015/1-B	AJ196	Dahl, Roger	Male		Blood	Existing		urn:uuid:03796820-282e-5b48-b803-9a08d9ec51f4	2006-05-17	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Dahl, Roger	2006-05-17				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood, gDNA
urn:uuid:6c0d1e12-e776-5480-ba93-a8cf54b99395	urn:uuid:f5cc9cb3-b74c-4bad-9745-9b2ce1706182	PhysicalObject	2019-05-16T15:36:22	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:f5cc9cb3-b74c-4bad-9745-9b2ce1706182	urn:uuid:f5cc9cb3-b74c-4bad-9745-9b2ce1706182	NHMO-BI-100150/1-B	N15-U4-D3	Bergseth, Sara	Unknown		Blood	Existing		urn:uuid:6c0d1e12-e776-5480-ba93-a8cf54b99395	2018-06-16	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Bergseth, Sara	2018-06-16				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:8e4955cb-6273-5a02-a300-3df2d61e4772	urn:uuid:36aa54af-ffc8-48d9-8a3f-75c6655325d1	PhysicalObject	2019-05-16T15:36:22	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:36aa54af-ffc8-48d9-8a3f-75c6655325d1	urn:uuid:36aa54af-ffc8-48d9-8a3f-75c6655325d1	NHMO-BI-100151/1-B	N15-U5-D3	Bergseth, Sara	Unknown		Blood	Existing		urn:uuid:8e4955cb-6273-5a02-a300-3df2d61e4772	2018-06-16	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Bergseth, Sara	2018-06-16				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:aced265e-8cd3-52bc-8d32-c82f13b12735	urn:uuid:a4bfc56f-68e6-4654-ba4d-55d2cb2bf522	PhysicalObject	2019-05-16T15:36:22	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:a4bfc56f-68e6-4654-ba4d-55d2cb2bf522	urn:uuid:a4bfc56f-68e6-4654-ba4d-55d2cb2bf522	NHMO-BI-100152/1-B	N15-U6-D3	Bergseth, Sara	Unknown		Blood	Existing		urn:uuid:aced265e-8cd3-52bc-8d32-c82f13b12735	2018-06-16	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Bergseth, Sara	2018-06-16				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:84081d3c-870d-5517-8ff6-dc269bb233f3	urn:uuid:5e97942d-6c70-4cd9-8505-41772dadfd8f	PhysicalObject	2019-05-16T15:36:22	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:5e97942d-6c70-4cd9-8505-41772dadfd8f	urn:uuid:5e97942d-6c70-4cd9-8505-41772dadfd8f	NHMO-BI-100153/1-B	N15-U1-D7	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:84081d3c-870d-5517-8ff6-dc269bb233f3	2018-06-20	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-20				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:da689a5f-303e-5fb6-ad87-ae80b29466a2	urn:uuid:8c8efc00-093f-47f6-90ed-7cec86c33f93	PhysicalObject	2019-05-16T15:36:22	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:8c8efc00-093f-47f6-90ed-7cec86c33f93	urn:uuid:8c8efc00-093f-47f6-90ed-7cec86c33f93	NHMO-BI-100154/1-B	N15-U2-D7	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:da689a5f-303e-5fb6-ad87-ae80b29466a2	2018-06-20	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-20				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:447f1c50-f558-5190-ab99-dd99bc7495fa	urn:uuid:5b3a286b-ecc6-453e-8af4-12dc2b2a6fa1	PhysicalObject	2019-05-16T15:36:22	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:5b3a286b-ecc6-453e-8af4-12dc2b2a6fa1	urn:uuid:5b3a286b-ecc6-453e-8af4-12dc2b2a6fa1	NHMO-BI-100155/1-B	N15-U3-D7	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:447f1c50-f558-5190-ab99-dd99bc7495fa	2018-06-20	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-20				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:01cbd2d5-99d4-52b5-bfe9-0f500e0966e9	urn:uuid:590a55d0-7445-4d44-a4cc-ff5e64c0c59b	PhysicalObject	2019-05-16T15:36:22	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:590a55d0-7445-4d44-a4cc-ff5e64c0c59b	urn:uuid:590a55d0-7445-4d44-a4cc-ff5e64c0c59b	NHMO-BI-100156/1-B	N15-U4-D7	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:01cbd2d5-99d4-52b5-bfe9-0f500e0966e9	2018-06-20	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-20				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:9d7258a6-7c28-5075-872d-b75d6dace3be	urn:uuid:7dacab08-0829-4faa-bb28-a649b331cddd	PhysicalObject	2019-05-16T15:36:22	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:7dacab08-0829-4faa-bb28-a649b331cddd	urn:uuid:7dacab08-0829-4faa-bb28-a649b331cddd	NHMO-BI-100157/1-B	N15-U5-D7	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:9d7258a6-7c28-5075-872d-b75d6dace3be	2018-06-20	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-20				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:1dd7fe0e-ac67-5271-8546-7e6aff53d4f4	urn:uuid:406bd0c4-f93a-489e-826c-2d03a705d274	PhysicalObject	2019-05-16T15:36:22	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:406bd0c4-f93a-489e-826c-2d03a705d274	urn:uuid:406bd0c4-f93a-489e-826c-2d03a705d274	NHMO-BI-100158/1-B	N15-U6-D7	Sørheim, Vivian	Unknown		Blood	Existing		urn:uuid:1dd7fe0e-ac67-5271-8546-7e6aff53d4f4	2018-06-20	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Sørheim, Vivian	2018-06-20				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:20a01047-b939-5bc6-9d9c-cad4feb149b4	urn:uuid:1c49ef49-2766-434a-ba09-f11fb7857e29	PhysicalObject	2019-05-16T15:36:22	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:1c49ef49-2766-434a-ba09-f11fb7857e29	urn:uuid:1c49ef49-2766-434a-ba09-f11fb7857e29	NHMO-BI-100159/1-B	N17-U1-D2	Bergseth, Sara	Unknown		Blood	Existing		urn:uuid:20a01047-b939-5bc6-9d9c-cad4feb149b4	2018-06-19	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Bergseth, Sara	2018-06-19				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:23da4cf9-82f8-5b51-b5ea-f385a89463ee	urn:uuid:09436977-7005-450c-af8e-77bf16be7bec	PhysicalObject	2019-01-31T18:28:40	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:09436977-7005-450c-af8e-77bf16be7bec	urn:uuid:09436977-7005-450c-af8e-77bf16be7bec	NHMO-BI-10016/1-B	AJ197	Dahl, Roger	Male		Blood	Existing		urn:uuid:23da4cf9-82f8-5b51-b5ea-f385a89463ee	2006-05-28	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Dahl, Roger	2006-05-28				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood, gDNA
urn:uuid:31609570-97ce-5485-9dc1-3f7ba52428f1	urn:uuid:ca1c3374-3018-43cd-8770-4538c533bb40	PhysicalObject	2019-05-16T15:36:22	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:ca1c3374-3018-43cd-8770-4538c533bb40	urn:uuid:ca1c3374-3018-43cd-8770-4538c533bb40	NHMO-BI-100160/1-B	N17-U2-D2	Bergseth, Sara	Unknown		Blood	Existing		urn:uuid:31609570-97ce-5485-9dc1-3f7ba52428f1	2018-06-19	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Bergseth, Sara	2018-06-19				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:ebaba7e3-656f-50ff-822d-c3c37cff6fbb	urn:uuid:59bade02-8515-424c-b5f6-31ab2db016a0	PhysicalObject	2019-05-16T15:36:22	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:59bade02-8515-424c-b5f6-31ab2db016a0	urn:uuid:59bade02-8515-424c-b5f6-31ab2db016a0	NHMO-BI-100161/1-B	N17-U3-D2	Bergseth, Sara	Unknown		Blood	Existing		urn:uuid:ebaba7e3-656f-50ff-822d-c3c37cff6fbb	2018-06-19	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Bergseth, Sara	2018-06-19				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
urn:uuid:c138631b-1e04-5dcd-83f7-1ccbb2a322e0	urn:uuid:5bc1c3a1-e963-4547-86c9-1b15e09e74cd	PhysicalObject	2019-05-16T15:36:22	Natural History Museum, University of Oslo, Norway	Samples in the NHMO Bird collection are available for loans to the general scientific community, on the conditions set out in the Grant policy of the NHMO DNA Bank (see http://www.nhm.uio.no/english/research/infrastructure/dna-bank/). However, juridical or other limitations may apply to samples, which will have to be clarified before such samples can be loaned. To search the collection directly, go to https://nhmo-birds.collectionexplorer.org/.	http://grbio.org/cool/wes0-t2ie	urn:uuid:eed9945f-3269-441a-af05-c9eed530ee62	NHMO	BI	NHMO	MaterialSample		urn:uuid:5bc1c3a1-e963-4547-86c9-1b15e09e74cd	urn:uuid:5bc1c3a1-e963-4547-86c9-1b15e09e74cd	NHMO-BI-100162/1-B	N17-U4-D2	Bergseth, Sara	Unknown		Blood	Existing		urn:uuid:c138631b-1e04-5dcd-83f7-1ccbb2a322e0	2018-06-19	Europe		Norway	NO	Oppland	Øystre Slidre	Øvre Heimdalen			61.416667	8.866667	WGS84	4000		Bergseth, Sara	2018-06-19				Luscinia svecica svecica (Linnaeus, 1758)	Animalia	Aves	Passeriformes	Muscicapidae	Luscinia	svecica	svecica		ICZN	Blood
